,Season,Episode,Character,Line,prob,class
26539,18,4,Nathan,Shut up! ,98.9933431148529,1
26553,18,4,Announcer,"Oh no, Dick Dastardly is up to no-do-goodery again.",98.17267656326294,1
26561,18,4,Nathan,That's it! Handicar has the passenger! We're almost in range! Another hundred feet!  Wait a minute. What the hell are all those cars?  Holy shit! ,98.28201532363892,1
26569,18,4,Nathan,"Goodnight, you son of a bitch!  Mimsy! I told you to put the explosives under Timmy's seat!",99.72357153892516,1
26570,18,4,Mimsy,D'ahh you told me to put the explosives under the seat of that fake soft-spoken douchebag that everyone loves!,97.44610786437988,1
26571,18,4,Nathan,Not that fake soft-spoken douchebag that everyone loves! ,97.60977029800416,1
26584,18,4,Nathan,What's to understand? I'm telling you I don't want to that stupid camp anymore!,99.53147172927856,1
26588,18,4,Nathan,"No! That's not what I fucking said!  Goddamnit, now I can't even see! Ow!",99.70229268074036,1
26594,18,5,Cartman,"Hey douchebag, are you doing anything kewl?",98.81914258003236,1
26596,18,5,Cartman,"Oh goddamnit, nobody's doing anything kewl!  I'm so bored! Everything is so stupid!",98.6210286617279,1
26600,18,5,Cartman,That's stupid.,99.7200608253479,1
26606,18,5,Cartman,Your dad has a fucking drone?,99.7381031513214,1
26610,18,5,Butters,Are you crazy?! This is my dad's drone!,95.4622447490692,1
26618,18,5,Cartman,"Oh shit, it's your dad! Go go go!  I'll see you later at my house.",97.96225428581238,1
26627,18,5,Cartman,"It's just Kenny. Like we're not gonna tell Kenny we have a fucking drone! Come on, Butters! Alright, come on, guys. I think I have this thing figured out.  Dude, no way! This thing is so epic! ",99.50566291809082,1
26640,18,5,Cartman,"Dude! That is Craig's mom's bush right there! Wait, wait what's that?  Oh shit, dude! Bail! Bail! ",97.3650336265564,1
26644,18,5,Cartman,"Fly back to the house, stupid!",99.69220757484436,1
26649,18,5,Thomas,Horseshit! Your drone is out there flyin' around right now!,99.6485471725464,1
26671,18,5,Kenny,(Dude! What the fuck!),99.73412156105042,1
26674,18,5,Kenny,(Dude!),98.85640144348145,1
26690,18,5,Butters,What the heck are you doing?!,99.08170700073242,1
26701,18,5,Cartman,"Butters, don't start playing the blame game here, okay?! You and Kenny are just as responsible! And the next time you wanna shove me, just remember, I'm covering your ass! ",98.85795712471008,1
26708,18,5,Laura,"But now, because I ""choose"" not to let society dictate how hairy my vagina should be,",98.48293662071228,1
26729,18,5,Cartman,"But you didn't say anything?! That's fucking spying, Kyle!",99.70813393592834,1
26730,18,5,Kyle,How is that spying?!,95.72697877883913,1
26731,18,5,Cartman,"You were listening, but we didn't know you were there?! How is that not spying?! You'r a dick! You're a spying dick! And now you wanna lecture Kenny about spying?! Fuck you, hypocrite dick spy! ",99.70971345901488,1
26746,18,5,Thomas,Oh for God's sakes!  Goddamnit get the hell out of here!  That DOES IT!,99.3587613105774,1
26757,18,5,Butters,Are you out of your mind?! What are you doing?!,95.41959762573242,1
26763,18,5,Butters,Why?!,96.87501192092896,1
26765,18,5,Butters,That poor lady. Her vagina is everywhere. Poor Craig.,99.70738887786864,1
26766,18,5,Cartman,"Butters, we live in a world where privacy is gone. Okay? It's... It' just gone, bud. Your wiener, my balls, they're public domain. You can get on the Internet right now and look at that chick from Hunger Games' butthole. We can either all freak out about it, or we can just calm down because honestly, I'm getting a little sick of covering your ass!",98.88830780982973,1
26769,18,5,Randy,I am. Let's see what Nelson's doing.  Oh shit!  Dude! Neighborhood Watch! I'm Neighborhood Watch!  I've been shot!  No! Noooo!,96.0412859916687,1
26771,18,5,Jimbo,What gives them the right to shoot down our drones?!,97.6182758808136,1
26776,18,5,Mr. Garrison,What the hell are these police drones doing? We can't protest now?,98.63982796669006,1
26792,18,5,Laura,Have you ever seen pictures of naked women before 2005?! It's not that weird!,96.96970582008362,1
26814,18,5,Cartman,"Butters. Butters Butters! Jennifer Lawrence's butthole didn't take picture of itself! It started with her! Right? Just like this started with you spying on birds! Now I'm willing to bail you out of all this, but I swear it's the last time! Okay?!",98.05235266685486,1
26824,18,5,Cartman,"Well, you see Butters, everything worked out.  ""Oh, thank you Eric. I screwed up everything but now everyone's happy. Thanks for covering my ass.""",98.17332029342651,1
26827,18,5,Butters,No! Nono! I'm sorry. Thank you Eric! I screwed up everything but now everyone's happy! Thanks for covering my ass!,99.51868653297424,1
26842,18,6,Kyle,This is stupid!,99.73102807998656,1
26846,18,6,Kyle,It's still stupid and now I paid 49 cents for it!,99.18363690376282,1
26847,18,6,Cartman,What are you two boners doing?,98.39351773262024,1
26849,18,6,Cartman,I played that thing; it's fuckin' db. I ended up paying like five bucks.,96.55085802078248,1
26850,18,6,Kyle,Who makes this crap?,99.7293770313263,1
26855,18,6,Phillip,What gives you the right to make a stupid Terrance & Phillip mobile game?! Who do you think you are?!,99.62027668952942,1
26865,18,6,Minister,"Alright, fuck it! You've seen through the charade, so you might as well know everything. Charade up!  Allow me to explain the science behind micropay premi gaming. For years gaming was simple. You pay for the game and you enjoy. With mobile apps we now have the ability to make games that are boring and stupid. But if you pay for incentives, you're rewarded!",95.65280079841614,1
26910,18,6,Kyle,"Dude, what?!",98.78224730491638,1
26911,18,6,Cartman,The?!,99.09176230430604,1
26912,18,6,Kenny,(Fuck?!),99.73133206367493,1
26926,18,6,Cartman,It's not a fabulous app! It's fuckin' stupid!,99.69683289527892,1
26931,18,6,Kyle,"Who, Jimmy?! Who pays you?!",95.6977128982544,1
26942,18,6,Announcer,"You. Friends. Fun. Drink. Hot girls. You're hot. Drink more. Expensive cars. Ass, drink, ass, money, you in a tuxedo, threesomes, vodka, pussy, drink, drink, drink, you, drink, Vegas, fun, pussy, you, in a tuxedo, fucking this girl, vodka, drink drink drink drink it all you fucking pussy! MORE TUXEDOS, MORE CARS, MORE PUSSY, MORE VODKA, DRINK DRINK DRINK!  Please drink responsibly.",99.71876740455627,1
26943,18,6,Randy,"Come on. This way, Stan. I want you to see this. There you go.  That's your grandpa. He sits at that slot machine and mindlessly drains money away a little bit at a time. Sound familiar? All the little sounds and lights are calculated to keep him sitting at that stupid machine.  Come on Dad, we're going home.",96.20712399482728,1
26945,18,6,Randy,Do you know what you've done to your grandson? You've infected him with your bullshit!,99.69757795333862,1
26960,18,6,Cartman,And now Stan is so consed by the shit you've been pushing that he can't even see through it! How could you sell out your friend?!,99.5391845703125,1
26990,18,6,Terrance,You son of a bitch! You paid pushers to get addicts hooked on our freemi game?!,99.7183620929718,1
26991,18,6,Prince,You what?,96.79437279701231,1
27002,18,6,Stan,"Whoa shit. Uhhh, I have addiction demons and I don't understand them.",99.66182112693788,1
27003,18,6,Satan,"Then allow me to explain the darkness of the han soul!  So you got dopa-mine, right? That's the chemical that gets released in your brain whenever you do something pleasurable, like eating, sex, and that's just nature, right? Like rabbits and fish and shit. They need dopa mine so that they want to conse and reproduce.",96.99315428733826,1
27005,18,6,Satan,"But because hans have progressed and now have access to all the shit they want whenever they want it, it's easy for them to overdo and have dopa-mine problems. You know, it's not fuckin' rocket science, this stuff.",98.63009452819824,1
27007,18,6,Satan,"Fuck no! It's like, okay, it's like being diabetic. You know, it's like you can eat wrong and eat wrong and chemicals get released from your liver in a weird way, you know, you've been eatin' gluten and shit, and then eventually you've got a chemical imbalance from your liver. And something clicked, and now you're diabetic forever, right? So like, if you keep doing something too much, eventually there's, mm, a dopa-mine fuckup, right, and you're kind of screwed up for life.",99.04608130455016,1
27011,18,6,Satan,"Well who's not filling a fuckin' hole? Right? You know, I mean what kind of bullshit is that? So, let's talk about genetics now. You still have time?",99.70533847808838,1
27016,18,6,Terrance,Who IS this guy?!,98.65151047706604,1
27017,18,6,Minister,"We're building a new Canada with micropayments from addicts! Who cares?! You think the fucking alcohol industry cares?! They don't care that 10% are gonna get addicted, they're counting on it!! It's the same with ut! But we've got our eye on every addict's screen! Every button they click, we get feedback on how to shove this shit right down their throats!",99.64981079101562,1
27019,18,6,Minister,"Hohon, I'm much worse than the Devil.  I'm the Canadian Devil. ",97.90151119232178,1
27020,18,6,Terrance,Oh dear God! It's the Canadian Devil!,98.2669234275818,1
27021,18,6,Phillip,Beelzeboot!,98.04983139038086,1
27028,18,6,Satan,"You know, they all do it, and it's kind of my deal, I have to put temptation out there too so people have free will and all that shit. But you know, everyone has their justification and thinks what they're doing is okay.",97.49513268470764,1
27036,18,6,Satan,"Oh that son of a bitch! He's always doing this shit! I tell him, ""temptation has to be nuanced!"" but he goes and does this crap again! I'm gonna need to borrow your soul real quick, kid. Is that alright?",99.70000386238098,1
27043,18,6,Beelzeboot,"Hey, guy, I'm the Canadian Devil. ",97.32478260993958,1
27045,18,6,Beelzeboot,"Heh heheheh, stab you. ",98.1113851070404,1
27047,18,6,Phillip,Who the fuck is that?,99.73489046096802,1
27048,18,6,Beelzeboot,"Well well, my overachieving doppelganger! You're no match for Canadian Satan! ",97.77444005012512,1
27053,18,6,Canadian,"Screw that, go Canada!",99.30779337882996,1
27060,18,6,Prince,"My fellow Canadians, what we do now as a country will hopefully be a model for others. We have all learned a tragic lesson together: that though many sins are out there, when you get involved with freemi gaming, you are making a deal with the Canadian Devil. We will no longer make freemi games, and we will no longer make improvements to our country with money taken from addicts. Canada is back to being an ethical, respected, and shitty tundra. ",97.01382517814636,1
27063,18,6,Randy,What are you gaywads doin'?,99.70284104347228,1
27067,18,6,Randy,"It's not drinking. It's called a White Zinfandel Sipping Sprint, and it's competitive. Get off your high fuckin' horse.",97.4809229373932,1
27071,18,7,Stan,"Butters, what the hell are you doing?",98.31513166427612,1
27077,18,7,Cartman,"Yeah, they haven't worked out the audio yet, but I-  He's so fucking stupid.  But I'm sure they will soon.",99.65873956680298,1
27095,18,7,Butters,I touched Wendy's boobs. ,98.95321130752563,1
27102,18,7,Cartman,"Dude, Butters is an asshole, and he deserves to be taken down once in a while, okay?!",99.72119927406312,1
27108,18,7,Cartman,See? He's an asshole. Fuck him.,99.7260332107544,1
27141,18,7,Butters,"I feel amazing!  I'm back outside now. I'm a baaaaad man! You hear me?!  Eh take that, you stupid cars! ",97.4223494529724,1
27142,18,7,Driver,"What the hell are you doing, Kid?!",99.3634581565857,1
27147,18,7,Cartman,"Oh shit!  Butters! Butters, where are you now?",99.59729313850404,1
27150,18,7,Butters,I'm gonna beat her up and take her money!,98.37881326675416,1
27152,18,7,Butters,"Take that, you db hooker!",99.0458846092224,1
27153,18,7,Hooker,What you doin' motherfucker?!,99.73841309547424,1
27154,18,7,Butters,I'm taking your money! Ow. Oh she stabbed me. Uh the hooker stabbed me.,97.24376797676086,1
27161,18,7,Butters,Aw nuts!,97.94999361038208,1
27183,18,7,Butters,NO!,97.39362001419067,1
27191,18,7,Cartman,Fuck you!,99.72928166389464,1
27198,18,7,Cartman,"Kyle, just- don't be a dick right now.",99.52012300491332,1
27200,18,7,Cartman,Do you really think I'm that stupid?! That I believe all of this all along has been me living out some kind of virtual reality fantasy? Fuck you! ,99.7143566608429,1
27204,18,7,Stephen,"Oh no, mister! You are GROUNDED! ",97.1897542476654,1
27205,18,7,Cartman,Are you fucking with me?!,99.73636269569396,1
27207,18,7,Cartman,"Butters, I'm seriously! Are you fucking with me?!",99.72866773605348,1
27230,18,7,Kenny,"(You guys! You guys, oh shit, come check this out!) ",97.06554412841795,1
27234,18,7,Kyle,Fuck you!,99.72928166389464,1
27240,18,7,Kyle,Fuck you if you're in on this.,99.72668886184692,1
27241,18,7,Stan,"In on what?  Ohh,  Fuck you!",99.73477125167848,1
27253,18,7,Kyle,Fuck you!,99.72928166389464,1
27254,18,7,Stan,"""Fuck you"" what?",99.73338842391968,1
27256,18,7,Stan,Oh fuck you!,99.73389506340028,1
27275,18,7,Kyle,Fuck you!,99.72928166389464,1
27283,18,7,Kyle,Fuck you! Why would they send you in to convince me of anything?!,99.72037076950072,1
27284,18,7,Cartman,Fuck!,99.72424507141112,1
27291,18,7,Kyle,Dude... What?,97.85345792770386,1
