,Season,Episode,Time_Stamp,Line,NRC_Sentiment,AFINN_Sentiment,AFINN_Sentiment_Score,BING_Sentiment,prob
100438,12,16,00:04:29,hey areare you blood brothers with meg because you ate her tampon out of the trash,"disgust,negative,sadness",Neutral,0,Negative,89.11607265472412
100439,12,16,00:04:31,no tha no thats thats something else,Neutral,Negative,-2,Neutral,0.16781281447038054
100440,12,16,00:04:36,oh man i could use a cold beer,"joy,negative,positive",Neutral,0,Negative,0.07887742249295115
100441,12,16,00:04:38,yeah me too i just had a killer rehearsal,Neutral,Positive,1,Negative,0.07430858095176518
100442,12,16,00:04:41,im not biting me neither,Neutral,Neutral,0,Negative,0.2968612127006054
100443,12,16,00:04:43,you forget how many scenes tevyes in,negative,Negative,-1,Neutral,0.0930269539821893
100444,12,16,00:04:45,whoa whoa whoa whats this,Neutral,Neutral,0,Positive,0.2482319250702858
100445,12,16,00:04:48,thats our booth,Neutral,Neutral,0,Neutral,0.08883705595508218
100446,12,16,00:04:50,  excuse me hey fellas,negative,Negative,-1,Negative,0.12187248794361949
100447,12,16,00:04:54, hey listen this is  a little awkward but  you guys are sitting in our booth,Neutral,Negative,-2,Negative,0.22310109343379736
100448,12,16,00:04:56,listen here pencil neck,Neutral,Neutral,0,Neutral,0.10645994916558266
100449,12,16,00:04:57,this is our booth now and we aint leaving,Neutral,Neutral,0,Neutral,0.06905319169163704
100450,12,16,00:04:59,so what are you gonna do about it bitch,"anger,disgust,fear,negative,sadness",Negative,-5,Negative,96.24601006507874
100451,12,16,00:05:01,look dudes clearly you dont want to move,Neutral,Positive,2,Positive,0.15677007613703609
100452,12,16,00:05:03,and thats fine,Neutral,Positive,2,Positive,0.45497165992856026
100453,12,16,00:05:04,well come back in an hour,Neutral,Neutral,0,Neutral,0.06477120914496481
100454,12,16,00:05:06,nice try wheelie but this aint your booth no more,Neutral,Positive,2,Positive,0.24675477761775255
100455,12,16,00:05:11,thats right we see you losers anywhere near this booth and well bust your kneecap,Neutral,Neutral,0,Positive,96.73700332641602
100456,12,16,00:05:13,were willing to take that risk,"anticipation,fear,negative",Negative,-2,Positive,0.18608830869197845
100457,12,16,00:05:15,shut up joe,Neutral,Neutral,0,Neutral,80.4650604724884
100458,12,16,00:05:19,all right i was hoping it wouldnt have to come to this but you fellas are in big trouble,Neutral,Positive,1,Positive,77.90343761444092
100459,12,16,00:05:24,if  if you could just move back like eight feet,Neutral,Positive,2,Positive,0.3757815808057785
100460,12,16,00:05:27,is that my whip,"anger,negative",Neutral,0,Neutral,71.70069217681885
100461,12,16,00:05:29,hey,Neutral,Neutral,0,Neutral,0.12699293438345194
100462,12,16,00:05:30,is that my taser,Neutral,Neutral,0,Neutral,6.6853441298007965
100463,12,16,00:05:32,all right ill just strangle him with this hawaiian shirt,"anger,disgust,fear,negative,sadness,surprise",Neutral,0,Positive,99.13581609725952
100464,12,16,00:05:34,will you stop going through my mail,anticipation,Negative,-1,Neutral,0.33295913599431515
100465,12,16,00:05:40,all right bitches either you tuck your little wangs between your legs and waddle out of here or were gonna beat the crap out of you,"disgust,negative",Negative,-8,Positive,98.25061559677124
100466,12,16,00:05:43,so whats it gonna be,Neutral,Neutral,0,Neutral,0.10339180007576942
100467,12,16,00:05:45, i think were gonna do the wang thing,Neutral,Neutral,0,Neutral,0.14323617797344923
100468,12,16,00:05:59,what the hell,"anger,disgust,fear,negative,sadness",Negative,-1,Negative,44.465360045433044
100469,12,16,00:06:01,ow,Neutral,Neutral,0,Neutral,0.21561842877417803
100470,12,16,00:06:03,ew,Neutral,Neutral,0,Neutral,0.2534573432058096
100471,12,16,00:06:04,whats this,Neutral,Neutral,0,Neutral,0.5725407507270575
100472,12,16,00:06:09,you son of a bitch,"anger,disgust,fear,negative,sadness",Negative,-1,Negative,97.62448072433472
100473,12,16,00:06:10,you gave me herpes,"disgust,negative",Neutral,0,Neutral,89.81175422668457
100474,12,16,00:06:12,what what are you talking about,Neutral,Neutral,0,Neutral,0.35674923565238714
100475,12,16,00:06:13,when we swapped blood look at my lip,Neutral,Neutral,0,Neutral,0.0810293888207525
100476,12,16,00:06:15,its a disgusting herpes sore,"anger,disgust,fear,negative,sadness",Negative,-4,Negative,98.1879711151123
100477,12,16,00:06:18,and now i have some very uncomfortable phone calls to make,"anticipation,negative,trust",Negative,-2,Negative,0.16132162418216467
100478,12,16,00:06:22,hola handy mannys repair shop,positive,Neutral,0,Positive,0.08440325618721545
100479,12,16,00:06:23,you break it,surprise,Neutral,0,Negative,10.989324748516083
100480,12,16,00:06:25,we fix it,Neutral,Neutral,0,Neutral,0.1933421823196113
100481,12,16,00:06:26,manny manny,Neutral,Neutral,0,Neutral,0.6002138834446669
100482,12,16,00:06:27,im gonna need you to take me off speakerphone for this,Neutral,Neutral,0,Neutral,0.17281461041420698
100483,12,16,00:06:34,stewie thats crazy,"anger,fear,negative,sadness",Negative,-2,Negative,0.14394548488780856
100484,12,16,00:06:35,theres no way i gave you herpes,"disgust,negative",Negative,-1,Neutral,14.65812623500824
100485,12,16,00:06:37,then how do you explain this,"positive,trust",Neutral,0,Neutral,0.12799802934750915
100486,12,16,00:06:38,i dont know youre a gross slut,"anger,disgust,negative",Negative,-7,Negative,98.16562533378601
100487,12,16,00:06:41,look itit cant be my fault stewie,"negative,sadness",Neutral,0,Negative,2.6715412735939026
100488,12,16,00:06:42,i dont even have herpes,"disgust,negative",Neutral,0,Neutral,0.2043748740106821
100489,12,16,00:06:43,oh yeah let me see,Neutral,Positive,1,Neutral,0.10360239539295435
100490,12,16,00:06:45,hey hey hey what are you doing stop it,Neutral,Negative,-1,Neutral,2.7510222047567368
100491,12,16,00:06:48,ugh oh my god look at you,"anticipation,fear,joy,positive,trust",Positive,1,Negative,0.3293450456112623
100492,12,16,00:06:51,youre more herpes than dog,"disgust,negative",Neutral,0,Neutral,98.85496497154236
100493,12,16,00:06:53,okay fine i admit it,Neutral,Positive,1,Positive,0.1406103139743209
100494,12,16,00:06:54,i gave you herpes,"disgust,negative",Neutral,0,Neutral,97.5802481174469
100495,12,16,00:06:55,you bastard,"disgust,negative,sadness",Negative,-45,Negative,96.5934157371521
100496,12,16,00:06:59,you knew you had herpes andand you still agreed to swap blood with me,"disgust,negative,positive,trust",Positive,1,Neutral,57.79200792312622
100497,12,16,00:07:00,relax its not that big a deal,"anticipation,joy,positive,surprise,trust",Positive,1,Neutral,1.365494728088379
100498,12,16,00:07:02,not that big a deal,"anticipation,joy,positive,surprise,trust",Positive,1,Neutral,0.5767586175352335
100499,12,16,00:07:06,its a disgusting unsightly unsavory disease and it lasts for life,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,92.94314980506897
100500,12,16,00:07:09,yeah but you know i mean isnt the worst thing about herpes just the stigma,"anger,disgust,fear,negative,sadness",Negative,-2,Negative,0.46472642570734024
100501,12,16,00:07:11,i mean like what if it wasnt called herpes,"disgust,negative",Positive,2,Positive,1.3735581189393997
100502,12,16,00:07:13,likelike what if it was called boppo h,Neutral,Positive,4,Positive,0.4500947427004576
100503,12,16,00:07:15,oh i got a little boppo,Neutral,Neutral,0,Neutral,0.09691050508990884
100504,12,16,00:07:17,oh thats cute ah i want boppo,positive,Positive,3,Positive,0.20603626035153866
100505,12,16,00:07:20,you know my uncle was in the army and he got genital boppo from a saigon whore,"disgust,negative",Negative,-4,Negative,98.13868403434753
100506,12,16,00:07:22,shut up just shut up,Neutral,Neutral,0,Neutral,69.88566517829895
100507,12,16,00:07:23,you should be ashamed of yourself,"disgust,negative,sadness",Negative,-2,Negative,12.362734228372574
100508,12,16,00:07:24,i mean look at me,Neutral,Neutral,0,Neutral,0.7949455641210079
100509,12,16,00:07:28,and on the same day im supposed to help with my friends wedding invitations,Neutral,Positive,2,Neutral,0.05756691680289805
100510,12,16,00:07:34,so i was thinking i know theyre kind of overused lately but your colors should be like yellow and gray,"disgust,joy,positive,sadness,trust",Positive,3,Positive,0.6059744395315647
100511,12,16,00:07:43,you know ive always been against destination weddings but its nice to finally see denver,"anticipation,disgust,fear,joy,positive,sadness,surprise,trust",Positive,3,Positive,0.09020070428960025
100512,12,16,00:07:50,and now the history channel presents,Neutral,Neutral,0,Neutral,0.0643026374746114
100513,12,16,00:07:52,the guy who lived inbetween the hatfields and the mccoys,Neutral,Neutral,0,Neutral,0.11833260068669915
100514,12,16,00:07:57,im just going to get my mail,anticipation,Neutral,0,Neutral,0.06908172508701682
100515,12,16,00:07:59,and im not going to ask who killed my daughter,"joy,positive",Negative,-3,Negative,0.6774772889912128
100516,12,16,00:08:01,its water under the bridge,Neutral,Neutral,0,Neutral,0.0799950968939811
100517,12,16,00:08:02,im just getting my mail,anticipation,Neutral,0,Neutral,0.06726671708747745
100518,12,16,00:08:04,aw what happened i couldnt see,Neutral,Neutral,0,Neutral,0.15340164536610246
100519,12,16,00:08:05,i have no idea,Neutral,Negative,-5,Neutral,0.1350951031781733
100520,12,16,00:08:06,the tv is like directly over my head,Neutral,Positive,2,Positive,0.06745315040461719
100521,12,16,00:08:10,all i can see are the spider veins of alcoholics wearing shorts,"disgust,fear",Neutral,0,Neutral,98.61111640930176
100522,12,16,00:08:15,what i said,Neutral,Neutral,0,Neutral,0.16119120409712195
100523,12,16,00:08:17,h,Neutral,Neutral,0,Neutral,0.22288775071501732
100524,12,16,00:08:18,all i can see is,Neutral,Neutral,0,Neutral,33.48526060581207
100525,12,16,00:08:19,what you cant see what,Neutral,Neutral,0,Neutral,0.3018351271748543
100526,12,16,00:08:20,i can only see,Neutral,Neutral,0,Neutral,1.041282992810011
100527,12,16,00:08:21,what damn it peter,"anger,disgust,negative",Negative,-4,Negative,98.0097234249115
100528,12,16,00:08:23,ow,Neutral,Neutral,0,Neutral,0.21561842877417803
100529,12,16,00:08:24,joe what are you trying to say,Neutral,Neutral,0,Neutral,0.7630642503499985
100530,12,16,00:08:25,eh it doesnt matter,Neutral,Positive,1,Neutral,1.6208717599511147
100531,12,16,00:08:26,i just i hate sitting at the bar,"anger,disgust,fear,negative,sadness",Negative,-3,Negative,97.80239462852478
100532,12,16,00:08:28,i wish we had our old booth back,Neutral,Positive,1,Neutral,0.10319045977666974
100533,12,16,00:08:29,well what are we supposed to do,Neutral,Neutral,0,Positive,0.8396247401833534
100534,12,16,00:08:31,fight those guys,"anger,fear,negative",Negative,-1,Neutral,88.1162703037262
100535,12,16,00:08:31,they wouldve kicked our asses,Neutral,Neutral,0,Neutral,97.8366494178772
100536,12,16,00:08:33,peters right,Neutral,Neutral,0,Positive,0.20259134471416473
100537,12,16,00:08:37,we just got to accept the fact that well were were kind of cowards,"joy,positive,trust",Positive,3,Positive,30.81860840320587
100538,12,16,00:08:39,i know,Neutral,Neutral,0,Neutral,0.3633425571024418
100539,12,16,00:08:40,yesterday i even went,Neutral,Neutral,0,Neutral,0.06512815598398447
100540,12,16,00:08:40,cowards anonymous meeting,negative,Neutral,0,Neutral,0.22840762976557016
100541,12,16,00:08:45,hello my names cowardly lion and im a coward,"disgust,fear,negative,positive,sadness",Negative,-4,Negative,20.59229463338852
100542,12,16,00:08:48,im afraid of small dogs girls with pigtails flying monkeys,"fear,negative,positive",Negative,-2,Negative,81.42004609107971
100543,12,16,00:08:50,waitwait ththeres theres flying monkeys,"fear,positive",Neutral,0,Neutral,16.483283042907715
100544,12,16,00:08:52,thats a thing sure,Neutral,Neutral,0,Neutral,0.46584317460656166
100545,12,16,00:08:54,they got sharp fangs claws,fear,Neutral,0,Positive,63.01813721656799
100546,12,16,00:08:56,god they sound terrifying,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,12.94565200805664
100547,12,16,00:08:58,wait you think so too,"anticipation,negative",Neutral,0,Neutral,0.2946850610896945
100548,12,16,00:08:59,yes and fear is a logical response to actual danger,"anger,fear,negative,positive,sadness",Negative,-3,Negative,0.08512596832588315
100549,12,16,00:09:02,h i guess youre right,surprise,Neutral,0,Positive,0.164819264318794
100550,12,16,00:09:06,hey im the rational lion,"fear,positive,trust",Neutral,0,Positive,4.6160925179719925
100551,12,16,00:09:08,so  guys,Neutral,Neutral,0,Neutral,0.09161426569335163
100552,12,16,00:09:14,whew what a morning,Neutral,Neutral,0,Neutral,0.06638425402343273
100553,12,16,00:09:16,by the time i got done with my pubes,anticipation,Neutral,0,Neutral,0.09196579339914024
100554,12,16,00:09:18,i just didnt feel like shaving anymore,Neutral,Positive,2,Positive,0.12469586217775941
100555,12,16,00:09:20,hey charlotte,Neutral,Neutral,0,Neutral,0.15363028505817056
100556,12,16,00:09:24,thats very cute stewie but if i let you dress up like héctor elizondo i have to let everyone,positive,Positive,4,Positive,3.904436156153679
100557,12,16,00:09:28,oh my god,"anticipation,fear,joy,positive,trust",Positive,1,Neutral,0.20717689767479897
100558,12,16,00:09:30,your mouth looks like the underside of a boat,surprise,Positive,2,Positive,96.12732529640198
100559,12,16,00:09:34,good lord nobody wants to be near me,"anticipation,disgust,joy,negative,positive,surprise,trust",Positive,3,Positive,1.2808697298169136
100560,12,16,00:09:36,this is lonelier than a kennedy family reunion,"anticipation,positive,trust",Neutral,0,Neutral,2.0607775077223778
100561,12,16,00:09:39,where is everybody,Neutral,Neutral,0,Neutral,1.5129761770367622
100562,12,16,00:09:42,oh yeah theyre dead,Neutral,Negative,-2,Negative,86.64540648460388
100563,12,16,00:09:49,all right flight attendants please prepare for crosscheck,"anticipation,positive",Positive,1,Positive,0.05848488654009998
100564,12,16,00:09:52,im not crosschecking anything,Neutral,Neutral,0,Neutral,0.2893719123676419
100565,12,16,00:09:53,i heard what happened to you at the drunken clam,"disgust,negative",Neutral,0,Negative,0.2923706779256463
100566,12,16,00:09:56,im not doing what you tell me to do,Neutral,Neutral,0,Neutral,0.3374469466507435
100567,12,16,00:09:58,ill do what he tells me to do,"anger,disgust,fear,negative,sadness",Neutral,0,Neutral,0.19616028293967247
100568,12,16,00:10:01,i was in the military for 30 years back when that meant something,fear,Neutral,0,Neutral,0.061182299396023154
100569,12,16,00:10:02,i dont deal with gay people,"anticipation,joy,positive,surprise,trust",Neutral,0,Neutral,95.65320611000061
100570,12,16,00:10:04,see him i respect,"anticipation,joy,positive,trust",Neutral,0,Positive,0.08319015032611787
100571,12,16,00:10:09,hey bonnie you want to fool around,"disgust,negative",Negative,-1,Negative,63.80771994590759
100572,12,16,00:10:14,i bought one of those crippledguy robot suits from avatar so now i can be on top,"anticipation,positive,trust",Positive,2,Negative,0.19775612745434046
100573,12,16,00:10:16,no thanks joe,Neutral,Positive,1,Neutral,0.09048441424965858
100574,12,16,00:10:21,i heard about what happened at the clam and im not interested in having sex with a quarter of a man,"anticipation,disgust,joy,positive,sadness,trust",Positive,2,Neutral,58.455365896224976
